plan_id,facility_id,prefecture,facility,category,treatment,status,match_score,document_url,amount,tax,unit,products,score,page,excerpt,qc_reason,error
P00259,F0300,東京都,医療法人社団珠光会 HASUMI免疫クリニック,第二種,慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（局所投与）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508058/5/0,104700,不明,,,6,10,"29,700 円 CT 下による投与 104,700 円 6.再診料 [5,500 円/回] フォローアップの血液検査(生化学/血球数算定検査)を行う費用(2,750 円)については別途必要です。",price candidates remain ambiguous,
P00259,F0300,東京都,医療法人社団珠光会 HASUMI免疫クリニック,第二種,慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（局所投与）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508058/5/0,770000,不明,2回,,5,9,"幹細胞培養治療費 (解凍培養・2回目) 770,000 円 1,650,000 円 2,640,000 円",price candidates remain ambiguous,
P00259,F0300,東京都,医療法人社団珠光会 HASUMI免疫クリニック,第二種,慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（局所投与）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508058/5/0,880000,不明,,,5,9,"幹細胞培養治療費 (初代培養・初回) 880,000 円 2,200,000 円 3,300,000 円",price candidates remain ambiguous,
P00259,F0300,東京都,医療法人社団珠光会 HASUMI免疫クリニック,第二種,慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（局所投与）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508058/5/0,3300000,不明,,,5,9,"880,000 円 2,200,000 円 3,300,000 円 4,400,000 円 幹細胞培養治療費",price candidates remain ambiguous,
P00259,F0300,東京都,医療法人社団珠光会 HASUMI免疫クリニック,第二種,慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（局所投与）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508058/5/0,4400000,不明,2回,,5,9,"2,200,000 円 3,300,000 円 4,400,000 円 幹細胞培養治療費 (解凍培養・2回目)",price candidates remain ambiguous,
P00259,F0300,東京都,医療法人社団珠光会 HASUMI免疫クリニック,第二種,慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（局所投与）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508058/5/0,38500,不明,,,3,9,"0 円 投与予定日の2営業日前より当日 38,500 円",price candidates remain ambiguous,
P00259,F0300,東京都,医療法人社団珠光会 HASUMI免疫クリニック,第二種,慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（局所投与）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508058/5/0,2750,不明,,,0,10,"104,700 円 6.再診料 [5,500 円/回] フォローアップの血液検査(生化学/血球数算定検査)を行う費用(2,750 円)については別途必要です。 また、必要に応じて血液検査の他に検査項目が追加されることがあります。 細胞投与後は、投与後およそ1・3・6・12 か月にご来院いただきますよう、お願い申し上げます。",price candidates remain ambiguous,
P00259,F0300,東京都,医療法人社団珠光会 HASUMI免疫クリニック,第二種,慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（局所投与）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508058/5/0,1650000,不明,2回,,0,9,"(解凍培養・2回目) 770,000 円 1,650,000 円 2,640,000 円 3,520,000 円",price candidates remain ambiguous,
P00259,F0300,東京都,医療法人社団珠光会 HASUMI免疫クリニック,第二種,慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（局所投与）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508058/5/0,2200000,不明,,,0,9,"(初代培養・初回) 880,000 円 2,200,000 円 3,300,000 円 4,400,000 円",price candidates remain ambiguous,
P00259,F0300,東京都,医療法人社団珠光会 HASUMI免疫クリニック,第二種,慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（局所投与）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508058/5/0,2640000,不明,,,0,9,"770,000 円 1,650,000 円 2,640,000 円 3,520,000 円 4.キャンセル料/変更料",price candidates remain ambiguous,
P00259,F0300,東京都,医療法人社団珠光会 HASUMI免疫クリニック,第二種,慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（局所投与）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508058/5/0,3520000,不明,,,0,9,"1,650,000 円 2,640,000 円 3,520,000 円 4.キャンセル料/変更料 キャンセルや日程変更がある場合には下記のキャンセル料/変更料がかかります。",price candidates remain ambiguous,
P00259,F0300,東京都,医療法人社団珠光会 HASUMI免疫クリニック,第二種,慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（局所投与）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508058/5/0,5500,不明,,,-4,10,"CT 下による投与 104,700 円 6.再診料 [5,500 円/回] フォローアップの血液検査(生化学/血球数算定検査)を行う費用(2,750 円)については別途必要です。 また、必要に応じて血液検査の他に検査項目が追加されることがあります。",price candidates remain ambiguous,
P00259,F0300,東京都,医療法人社団珠光会 HASUMI免疫クリニック,第二種,慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（局所投与）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2508058/5/0,11000,税込,,,-6,9,"9 治療料金表 (税込) 1.外来初診料 [11,000 円] 問診(痛みの評価等および医師とのカウンセリング)の料金が含まれています。 2. 事前検査の料金 [15,400 円]",price candidates remain ambiguous,
P00326,F0303,東京都,医療法人社団白慈会 白金坂の上診療所,第二種,自家培養脂肪由来幹細胞を用いた変形性関節症の治療,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2502046/5/0,,,,,,,,no price found after text/OCR pass,Document fetched but no price candidate
P00325,F0304,東京都,医療法人社団白鳳会 大角医院,第二種,多血小板血漿（PRP）を用いた変形性関節症治療,AUTO,0.952,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1903021/5/0,150000,税別,,APS|GPS|Zimmer,8,,"を特定できる内容が使われることはありません。 治療にかかる費用について この治療は公的保険の対象ではありませんので、当院の所定の施術料をお支払いいただきます。 ZIMMER BIOMET 製 GPS®IIIシステム使用 150,000 円(税抜) ZIMMER BIOMET 製 APS キット使用 300,000 円(税抜) 上記費用は一例です。治療費は変動する可能性がございます。 血液の加工開始後に同意の撤回があった場合にはその加工にかかる医療材料等の費用をご負担いた だきます。 その他詳細やご不明な点は医師・スタッフまでお気軽にお尋ねください。 施術",,
P00325,F0304,東京都,医療法人社団白鳳会 大角医院,第二種,多血小板血漿（PRP）を用いた変形性関節症治療,AUTO,0.952,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1903021/5/0,300000,税別,,APS|GPS|Zimmer,8,,"この治療は公的保険の対象ではありませんので、当院の所定の施術料をお支払いいただきます。 ZIMMER BIOMET 製 GPS®IIIシステム使用 150,000 円(税抜) ZIMMER BIOMET 製 APS キット使用 300,000 円(税抜) 上記費用は一例です。治療費は変動する可能性がございます。 血液の加工開始後に同意の撤回があった場合にはその加工にかかる医療材料等の費用をご負担いた だきます。 その他詳細やご不明な点は医師・スタッフまでお気軽にお尋ねください。 施術後、患者様の個人的な事情及び金銭等に関する問題に関しては一切の責任を負いかねますの",,
P00327,F0306,東京都,医療法人社団研裕会 紀尾井町プラザクリニック歯科・美容外科,第二種,多増殖因子血漿（PRGF）を用いた変形性関節症・関節炎治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2505020/5/0,165000,税込,1回,,9,,"37-6701(24 時間) 14.当該再生医療等の実施に係る費用に関する事項 ☐ 今回提供する医療は、患者様の自己血を無償にてご提供いただいた上で実施されます。 また、保険適用のない自由診療の扱いとなり、同時に処方いたします化膿止め、鎮痛 剤、洗口剤も同様の扱いとなります。費用は1回の治療当り165,000 円(税込)とな りますが、治療に要する特定細胞加工物の量により費用は変動いたします。 そのため具体的な費用については、別途見積もりをご確認ください。 15.他の治療法の有無及び内容並びに他の治療法により予期される利益及び不利益との比 較 ☐ PRGF 療法の治療を選択されない場合には、従来の一般療法にて治療を受けることが",,
P00275,F0319,東京都,医療法人社団青泉会 下北沢病院,第二種,自己脂肪由来幹細胞を用いた変形性関節症の治療,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2511011/5/0,1500000,不明,1 回,,6,5,5万5千円 治療費(1 回投与につき) 100~150万円 (関節の大きさや個所数によって決まります) 例) 膝関節1ヵ所の場合 : 5万5千円+150万円=155万5千円,price candidates remain ambiguous,
P00275,F0319,東京都,医療法人社団青泉会 下北沢病院,第二種,自己脂肪由来幹細胞を用いた変形性関節症の治療,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2511011/5/0,1500000,不明,,,6,5,100~150万円 (関節の大きさや個所数によって決まります) 例) 膝関節1ヵ所の場合 : 5万5千円+150万円=155万5千円 なお、脂肪採取予定日や細胞投与予定日の直前に治療を中止した場合、細胞培養を委託してい る施設や搬送業者のキャンセル料が発生している場合がございます。患者さまのご都合により治療,price candidates remain ambiguous,
P00276,F0320,東京都,医療法人社団順公会 佐藤整形外科,第二種,自己多血小板血漿（PRP）療法（外傷性関節炎・変形性関節症）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2512064/5/0,,,,,,,,no price found after text/OCR pass,RuntimeError: Tesseract process timeout
P00277,F0321,東京都,医療法人社団順永会 目黒さこだ整形外科,第二種,自己多血小板血漿（PRP）療法（外傷後関節炎・変形性関節症）,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603045/5/0,55000,税込,1回,,16,19,"る場合がございます) 採血後 投与1回分の費用55,000円(税込)をご負担いただきます 投与2回目以降、 投与予定時刻24時間以内(休診日・休診時間を除く)のキャンセ",line-level strong price context,
P00277,F0321,東京都,医療法人社団順永会 目黒さこだ整形外科,第二種,自己多血小板血漿（PRP）療法（外傷後関節炎・変形性関節症）,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603045/5/0,55000,税込,1回,,9,19,"PRPを用いた投与1回分(1部位) 55,000円(税込) ※投与3回行った場合、1回55,000円×3回=165,000円となります。 ただし、2回目及び3回目の採血はございません。",line-level strong price context,
P00278,F0323,東京都,医療法人社団高賢会 安田整形外科,第二種,自家多血小板血漿（PRP）を用いた変形性関節症に対する治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2409018/5/0,99000,不明,1 回,APS,7,,"われている 自己血由来のため比較 的低いと言われている 品質管理されており安 全性は高いが、アレルギ ー反応などの可能性は 完全には否定できない 治療にかかる費用について この治療は公的保険の対象ではありませんので、当施設にて施術料をお支払いいただきます。 ・PRP 療法 1 回 99,000 円 (すべて込み) ・APS 療法 1 回 143,000 円 (すべて込み) ※患者様の症状により施術料が変わる場合は別途、ご説明いたします。 その他治療についての注意事項 患者様の体調が良くない場合や、採取した血液の状態によっては、PRP を分離できないこと があります",,
P00278,F0323,東京都,医療法人社団高賢会 安田整形外科,第二種,自家多血小板血漿（PRP）を用いた変形性関節症に対する治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2409018/5/0,143000,不明,1 回,APS,7,,"質管理されており安 全性は高いが、アレルギ ー反応などの可能性は 完全には否定できない 治療にかかる費用について この治療は公的保険の対象ではありませんので、当施設にて施術料をお支払いいただきます。 ・PRP 療法 1 回 99,000 円 (すべて込み) ・APS 療法 1 回 143,000 円 (すべて込み) ※患者様の症状により施術料が変わる場合は別途、ご説明いたします。 その他治療についての注意事項 患者様の体調が良くない場合や、採取した血液の状態によっては、PRP を分離できないこと があります。 その際には、再度採血をさせていただく場合があります。",,
P00260,F0310,東京都,医療法人美喜有会 リペアセルクリニック 東京院,第二種,自己脂肪由来幹細胞を用いた変形性関節症の治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2604060/5/0,1320000,税込,1回,,9,,"管理 者(院長)へと報告し対応します。 再生医療事務局 電話番号:03-5473-3030 13.費用について 本治療は保険適用外であるため、治療にかかる費用全額をお支払い いただきます。その他、本治療を受けるために必要となった旅費、 交通費などの全ての費用も同様です。 本治療にかかる費用は1回 1,320,000円(税込)です。 同意を撤回された場合など、同意を撤回される時点までに発生した 費用(治療費等)については、ご負担いただきますのでご了承くだ さい。 14.他の治療法の有無、本治療法との比較について 変形性関節症の治療法には保存療法と手術療法の2つの方法があり ます。薬物投与、装具装着、リハビリテーションなどの保存療法で 効果がない場合は、",,
P00261,F0310,東京都,医療法人美喜有会 リペアセルクリニック 東京院,第二種,自己脂肪由来幹細胞と自己前骨分化誘導培養上清液を用いた変形性関節症の治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2604065/5/0,1870000,税込,1回,,9,,"理者 (院長)へと報告し対応します。 再生医療事務局 電話番号:03-5473-3030 13.費用について 本治療は保険適用外であるため、治療にかかる費用全額をお支払い いただきます。 その他、本治療を受けるために必要となった旅費、交通費などの全 ての費用も同様です。 本治療にかかる費用は1回 1,870,000円(税込)です。 同意を撤回された場合など、同意を撤回される時点までに発生した 費用(治療費等)については、ご負担いただきますのでご了承くだ さい。 14.他の治療法の有無、本治療法との比較について 変形性関節症の治療法には保存療法と手術療法の2つの方法があり ます。 薬物投与、装具装着、リハビリテーションなどの保存療法で効果が ない場合は",,
P00262,F0310,東京都,医療法人美喜有会 リペアセルクリニック 東京院,第二種,自家多血小板血漿を用いた変形性関節症の治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2604067/5/0,165000,税込,1回,,9,,"管理 者(院長)へと報告し対応します。 再生医療事務局 電話番号:03-5473-3030 13.費用について 本治療は保険適用外であるため、治療にかかる費用全額をお支払い いただきます。その他、本治療を受けるために必要となった旅費、 交通費などの全ての費用も同様です。 治療に必要となる費用は1回 165,000円(税込)です。 同意を撤回された場合など、同意を撤回される時点までに発生した 費用(治療費等)については、ご負担いただきますのでご了承くだ さい。 14.他の治療法の有無、本治療法との比較について 変形性関節症の治療法には保存療法と手術療法の2つの方法があり ます。薬物投与、装具装着、リハビリテーションなどの保存療法で 効果がない場合は",,
P00263,F0277,東京都,慶愛クリニック,第二種,自家脂肪組織由来幹細胞（ASC）の投与による関節治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2408012/5/0,1100000,税込,1 回,,8,,"料をお支払いいただきま す。治療にかかる費用につきましては以下の表をご参照ください(治療部位による費用の違 いはございません)。ご不明な点は医師・スタッフにお尋ねください。なお1 回の施術あたり の費用は、患部の状態を確認した医師の判断等により変更となる場合がございます。 初回価格 1 関節 1,100,000 円(税込) 自家脂肪組織由来幹細胞(ASC)の投与による関節治療に対する説明書・同意書 7 初回投与で使用されなかった自家ASC は、当院の液体窒素保存容器の中で、適切な管理の もと凍結保管されます。投与可能な量の自家ASC が残っている場合、患者さまのご希望に より、以下の施術料にて2 回目以降の投与が可能です。保管される",,
P00263,F0277,東京都,慶愛クリニック,第二種,自家脂肪組織由来幹細胞（ASC）の投与による関節治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2408012/5/0,44000,税込,2回,,6,,"れる自家ASC 量は、培養時 の細胞の状態や投与量により異なりますので、詳細は医師・スタッフにお尋ねください。 2回目の価格 1 関節 110,000 円(税込) 脂肪組織を採取してから1 年以上を経過した後も自家ASC の保管を行う場合は、1 年間延 長するごとに保管費用として別途44,000 円(税込)ご負担いただきます。保管期限は最長 3 年間です。 12. 治療を受けることを拒否することについて この治療を受けるか拒否するかは、ご自身の自由な意思でお決めください。説明を受けた後 に同意されない場合でも、不利益を受けることは一切ありません。また同様に、治療を受け ることに同意した場合であっても、投与までの間でしたら",,
P00263,F0277,東京都,慶愛クリニック,第二種,自家脂肪組織由来幹細胞（ASC）の投与による関節治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2408012/5/0,110000,税込,2 回,,6,,"な管理の もと凍結保管されます。投与可能な量の自家ASC が残っている場合、患者さまのご希望に より、以下の施術料にて2 回目以降の投与が可能です。保管される自家ASC 量は、培養時 の細胞の状態や投与量により異なりますので、詳細は医師・スタッフにお尋ねください。 2回目の価格 1 関節 110,000 円(税込) 脂肪組織を採取してから1 年以上を経過した後も自家ASC の保管を行う場合は、1 年間延 長するごとに保管費用として別途44,000 円(税込)ご負担いただきます。保管期限は最長 3 年間です。 12. 治療を受けることを拒否することについて この治療を受けるか拒否するかは、ご自身の自由な意思でお決めください。",,
P00299,F0278,東京都,慶應義塾大学病院,第三種,自己多血小板血漿（PRP）を用いた靭帯・腱・腱付着部・筋肉の損傷に対する治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2605040/5/0,120000,税別,1回,,9,,"か かる費用、注入に対する痛み止め2日分の総額です。また、一度の治療で左右両 側に投与する場合は、下記の1回分の2倍(2回分)の費用がかかります。 ! 白血球をほとんど含まないPRP 治療1回(1 部位) 270,000 円(税抜) ! 白血球を含むPRP 治療1回(1 部位) 120,000 円(税抜) (3) 採血後やPRP 調製後に本治療への同意を撤回され、治療を中止する場合は、それ 第1.4 版 2025 年9 月10 日作成 9 までにかかった費用(採血後からPRP 調製前までの同意撤回:診査料+採血料、 PRP 調製後の同意撤回:診査料+採血料+PRP 調製料)として、以下のキャンセ ル費をご負担いただきます。",,
P00299,F0278,東京都,慶應義塾大学病院,第三種,自己多血小板血漿（PRP）を用いた靭帯・腱・腱付着部・筋肉の損傷に対する治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2605040/5/0,270000,税別,1回,,9,,"医師に係る 費用(診査料)、PRP 調製のための採血にかかる費用、PRP 調製費用、注入にか かる費用、注入に対する痛み止め2日分の総額です。また、一度の治療で左右両 側に投与する場合は、下記の1回分の2倍(2回分)の費用がかかります。 ! 白血球をほとんど含まないPRP 治療1回(1 部位) 270,000 円(税抜) ! 白血球を含むPRP 治療1回(1 部位) 120,000 円(税抜) (3) 採血後やPRP 調製後に本治療への同意を撤回され、治療を中止する場合は、それ 第1.4 版 2025 年9 月10 日作成 9 までにかかった費用(採血後からPRP 調製前までの同意撤回:診査料+採血料、 PRP 調製後の同",,
P00299,F0278,東京都,慶應義塾大学病院,第三種,自己多血小板血漿（PRP）を用いた靭帯・腱・腱付着部・筋肉の損傷に対する治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2605040/5/0,50000,税別,,,0,,"日作成 9 までにかかった費用(採血後からPRP 調製前までの同意撤回:診査料+採血料、 PRP 調製後の同意撤回:診査料+採血料+PRP 調製料)として、以下のキャンセ ル費をご負担いただきます。 【キャンセル費】 ! 白血球をほとんど含まないPRP 治療: 採血後(PRP 調製前):50,000 円(税抜)、PRP 調製後:250,000 円(税抜) ! 白血球を含むPRP 治療: 採血後(PRP 調製前):50,000 円(税抜)、PRP 調製後:100,000 円(税抜) (4) PRP が規格を満たさず、投与できなかった場合には、採血までにかかった費用(診 査料+採血料)として、50,000 円(税抜)をご負担いただきま",,
P00299,F0278,東京都,慶應義塾大学病院,第三種,自己多血小板血漿（PRP）を用いた靭帯・腱・腱付着部・筋肉の損傷に対する治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2605040/5/0,100000,税別,,,0,,"セ ル費をご負担いただきます。 【キャンセル費】 ! 白血球をほとんど含まないPRP 治療: 採血後(PRP 調製前):50,000 円(税抜)、PRP 調製後:250,000 円(税抜) ! 白血球を含むPRP 治療: 採血後(PRP 調製前):50,000 円(税抜)、PRP 調製後:100,000 円(税抜) (4) PRP が規格を満たさず、投与できなかった場合には、採血までにかかった費用(診 査料+採血料)として、50,000 円(税抜)をご負担いただきますのでご了承くだ さい。 10. 健康被害が発生した際の処置と補償について 本治療が原因で健康被害が生じた場合には、適切な処置を行います。また、本治療 が原因で重大な健康被",,
P00299,F0278,東京都,慶應義塾大学病院,第三種,自己多血小板血漿（PRP）を用いた靭帯・腱・腱付着部・筋肉の損傷に対する治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2605040/5/0,250000,税別,,,0,,"後からPRP 調製前までの同意撤回:診査料+採血料、 PRP 調製後の同意撤回:診査料+採血料+PRP 調製料)として、以下のキャンセ ル費をご負担いただきます。 【キャンセル費】 ! 白血球をほとんど含まないPRP 治療: 採血後(PRP 調製前):50,000 円(税抜)、PRP 調製後:250,000 円(税抜) ! 白血球を含むPRP 治療: 採血後(PRP 調製前):50,000 円(税抜)、PRP 調製後:100,000 円(税抜) (4) PRP が規格を満たさず、投与できなかった場合には、採血までにかかった費用(診 査料+採血料)として、50,000 円(税抜)をご負担いただきますのでご了承くだ さい。 10. 健康被害",,
P00264,F0278,東京都,慶應義塾大学病院,第二種,自己多血小板血漿（PRP）を用いた関節内組織損傷に対する治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2605038/5/0,270000,税別,1回,,9,,"かる費用、PRP 調製費用、注入にか かる費用、注入に対する痛み止め2日分の総額です。また、一度の治療で左右両 第1.4 版 2025 年9 月10 日作成 9 側に投与する場合は、下記の1回分の2倍(2回分)の費用がかかります。 ! 白血球をほとんど含まないPRP 治療1回(1 部位) 270,000 円(税抜) ! 白血球を含むPRP 治療1回(1 部位) 120,000 円(税抜) (3) 採血後やPRP 調製後に本治療への同意を撤回され、治療を中止する場合は、それ までにかかった費用(採血後からPRP 調製前までの同意撤回:診査料+採血料、 PRP 調製後の同意撤回:診査料+採血料+PRP 調製料)として、以下のキ",,
P00264,F0278,東京都,慶應義塾大学病院,第二種,自己多血小板血漿（PRP）を用いた関節内組織損傷に対する治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2605038/5/0,120000,税別,1回,,1,,"、一度の治療で左右両 第1.4 版 2025 年9 月10 日作成 9 側に投与する場合は、下記の1回分の2倍(2回分)の費用がかかります。 ! 白血球をほとんど含まないPRP 治療1回(1 部位) 270,000 円(税抜) ! 白血球を含むPRP 治療1回(1 部位) 120,000 円(税抜) (3) 採血後やPRP 調製後に本治療への同意を撤回され、治療を中止する場合は、それ までにかかった費用(採血後からPRP 調製前までの同意撤回:診査料+採血料、 PRP 調製後の同意撤回:診査料+採血料+PRP 調製料)として、以下のキャンセ ル費をご負担いただきます。 【キャンセル費】 ! 白血球をほとんど含まないPR",,
P00264,F0278,東京都,慶應義塾大学病院,第二種,自己多血小板血漿（PRP）を用いた関節内組織損傷に対する治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2605038/5/0,50000,税別,,,0,,"する場合は、それ までにかかった費用(採血後からPRP 調製前までの同意撤回:診査料+採血料、 PRP 調製後の同意撤回:診査料+採血料+PRP 調製料)として、以下のキャンセ ル費をご負担いただきます。 【キャンセル費】 ! 白血球をほとんど含まないPRP 治療: 採血後(PRP 調製前):50,000 円(税抜)、PRP 調製後:250,000 円(税抜) ! 白血球を含むPRP 治療: 採血後(PRP 調製前):50,000 円(税抜)、PRP 調製後:100,000 円(税抜) (4) PRP が規格を満たさず、投与できなかった場合には、採血までにかかった費用(診 査料+採血料)として、50,000 円(税抜)をご負担いただきま",,
P00264,F0278,東京都,慶應義塾大学病院,第二種,自己多血小板血漿（PRP）を用いた関節内組織損傷に対する治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2605038/5/0,100000,税別,,,0,,"セ ル費をご負担いただきます。 【キャンセル費】 ! 白血球をほとんど含まないPRP 治療: 採血後(PRP 調製前):50,000 円(税抜)、PRP 調製後:250,000 円(税抜) ! 白血球を含むPRP 治療: 採血後(PRP 調製前):50,000 円(税抜)、PRP 調製後:100,000 円(税抜) (4) PRP が規格を満たさず、投与できなかった場合には、採血までにかかった費用(診 査料+採血料)として、50,000 円(税抜)をご負担いただきますのでご了承くだ さい。 10. 健康被害が発生した際の処置と補償について 本治療が原因で健康被害が生じた場合には、適切な処置を行います。また、本治療 が原因で重大な健康被",,
P00264,F0278,東京都,慶應義塾大学病院,第二種,自己多血小板血漿（PRP）を用いた関節内組織損傷に対する治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2605038/5/0,250000,税別,,,0,,"後からPRP 調製前までの同意撤回:診査料+採血料、 PRP 調製後の同意撤回:診査料+採血料+PRP 調製料)として、以下のキャンセ ル費をご負担いただきます。 【キャンセル費】 ! 白血球をほとんど含まないPRP 治療: 採血後(PRP 調製前):50,000 円(税抜)、PRP 調製後:250,000 円(税抜) ! 白血球を含むPRP 治療: 採血後(PRP 調製前):50,000 円(税抜)、PRP 調製後:100,000 円(税抜) (4) PRP が規格を満たさず、投与できなかった場合には、採血までにかかった費用(診 査料+採血料)として、50,000 円(税抜)をご負担いただきますのでご了承くだ さい。 10. 健康被害",,
P00265,F0282,東京都,新柴又駅前広場クリニック,第二種,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2510033/5/0,50000,税込,1 回,,9,,"されない自由診療です。そのため、患者様の費用負担が 他の治療よりも高額になることがあります。当院において実施される本治療および本治 療に必要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる提供価格 PRP:(京セラCondensia システム)使用 ・・・・・1 回50,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治療後の 状態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前 に詳細な説明をいたしますので、ご納得いただいた上で施術をお受けいただけますよ うお願い申し上げま",,
P00265,F0282,東京都,新柴又駅前広場クリニック,第二種,変形性関節症を対象とした自家多血小板血漿（PRP）注入療法,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2510033/5/0,5000,不明,,,-8,,"受けた後に同意されない場合でも、一切不利益を受けることはありません。 また同様に、治療を受けることに同意した場合であっても、投与までの間でしたらい つでも取りやめることができます。その場合、その後の治療について一切不利益は受け ません。(ただし下記のキャンセル料は申し受けます) 採血後~加工前 5,000 円 加工後~投与前 全額 もしこの治療を受けることに同意しない場合も、最適と考えられる治療を実施できる ように患者様の治療に最善を尽くします。 ただし、治療を行った後は、健康管理のために必要に応じて適切な検査を受けていた だき、医学的に問題がないかを確認させていただきます。 11. 試料等の保管及び廃棄の方法について",,
P00330,F0289,東京都,東京メディサイトクリニック,第二種,関節炎・変形性関節症の自己多血小板血漿（PRP）療法,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2606009/5/0,100000,不明,一回,Mycells,8,,報や診療 情報は厳重に管理されます。 治療にかかる費用 について わが国ではPRP療法は現時点で保険診療として認められていない 為、自費診療となります。PRPは精製法により、含まれる血小板濃 度や白血球濃度が異なり、当院ではベリタス社MyCellsキットを使 用します。一回のPRP注射にかかる費用は10万円(片膝)で、その 他、検査や診療に関しても実費となります。 将来の研究について PRP外来で得られたデータは、匿名化した状態で管理し、今後の医 学の発展のために研究・学会発表目的に使用される可能性が有りま す。もし、拒否される場合は、担当医までその旨お伝えください。 試料等の保管及び廃棄について 治療に使用せずに残ったPRPは保管はせず,,
