plan_id,mhlw_plan_code,v41_lane,facility_id,prefecture,facility,category,treatment,treatment_class,status_source,status_normalized,postprocess_resolution,document_url,price_type,amount,amount_min,amount_max,tax,unit,products,makers,product_pair_method,postprocess_reason,score,page,excerpt,synthetic_postprocess
V41_03C2412027,03C2412027,D,V41FA93B93E73B,東京都,東邦大学医療センター大森病院,第三種,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2412027/5/0,point,30000,,,税別,2 回分,,,context_token,treatment_label_nearest,9,,"することはできませ ん。 (2) 本治療にかかる費用は、以下のとおりです。なお、費用は、治療に伴う診 査、PRP 作製のための採血にかかる費用、PRP 作製費用、注入にかかる費 用の総額となります。左右両側に投与する場合は、2 回分です。 PRP 1 回(1 部位) 30,000 円(税別) 11. 試料等の保存及び廃棄の方法 患者様から採取した血液と作製したPRP は、患者様ご自身の治療のみ に使用します。ただし、症例検討や学会発表を目的として、血液やPRP の測定を行い、データを取得することがあります。 血液およびPRP は微量で全量を使用するため、保管はしません。治療 に用いない血液またはPRP",False
V41_03C2412024,03C2412024,A,V41FC30E4AB16F,東京都,東邦大学医療センター大橋病院,第二種,自己多血小板血漿（Platelet-rich plasma: PRP）を用いた変形性関節症治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2412024/5/0,point,180000,,,税別,1 回,GPS,Zimmer Biomet,nearest_preceding_product_in_excerpt,treatment_label_nearest,8,,"P)を用いた変形性関節症治療に関する説明文・同意文書 9 治療にかかる費用について この治療は公的保険の対象ではありませんので、当院にて実施する治療及び治療に必要な検査などの 費用は全額自己負担となります。 ・PRP を用いた治療(GPSIIIシステム使用)における施術料 1 回 180,000円 (税別) ・APS(濃縮PRP)を用いた治療(APS キット使用) における施術料 1 回 350,000円 (税別) その他治療についての注意事項 患者さまの体調が良くない場合や、採取した血液の状態によっては、PRP を分離できないこと があります。 その際には",False
V41_03C2412024,03C2412024,A,V41FC30E4AB16F,東京都,東邦大学医療センター大橋病院,第二種,自己多血小板血漿（Platelet-rich plasma: PRP）を用いた変形性関節症治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2412024/5/0,point,350000,,,税別,1 回,APS,Zimmer Biomet,nearest_preceding_product_in_excerpt,treatment_label_nearest,8,,"保険の対象ではありませんので、当院にて実施する治療及び治療に必要な検査などの 費用は全額自己負担となります。 ・PRP を用いた治療(GPSIIIシステム使用)における施術料 1 回 180,000円 (税別) ・APS(濃縮PRP)を用いた治療(APS キット使用) における施術料 1 回 350,000円 (税別) その他治療についての注意事項 患者さまの体調が良くない場合や、採取した血液の状態によっては、PRP を分離できないこと があります。 その際には、再度採血をさせていただく場合があります。 また、本治療に使用する機器は定期的にメンテナンスを行っていますが、突",False
V41_03C2412025,03C2412025,B,V41FC30E4AB16F,東京都,東邦大学医療センター大橋病院,第三種,自己多血小板血漿（Platelet-rich plasma:PRP）を用いた整形外科領域における筋肉、腱、靭帯などの軟部組織損傷に対する治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2412025/5/0,point,180000,,,税別,1 回,GPS,Zimmer Biomet,nearest_preceding_product_in_excerpt,treatment_label_nearest,8,,"逆に ステロイド剤の副作用で重篤な感染症の誘発・骨粗鬆症の増悪・薬剤離脱困難等が生じてし まう可能性があります。 治療にかかる費用について この治療は公的保険の対象ではありませんので、当施設にて施術料をお支払いいただきます。 ・PRP 療法 GPSIIIシステム使用 1 回 180,000円(税別) ※患者さまの症状により施術料が変わる場合は別途、ご説明いたします。 その他治療についての注意事項 患者さまの体調が良くない場合や、採取した血液の状態によっては、PRP を分離できないこ とがあります。 その際には、再度採血をさせていただく場合があります。",False
V41_01C2002036,01C2002036,C,V41F91BB2341F2,東京都,横浜町田関節脊椎病院,第二種,多血小板血漿抽出液による関節症治療,APS/PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2002036/5/0,point,150000,,,不明,,GPS,Zimmer Biomet,nearest_preceding_product_in_excerpt,treatment_label_nearest,7,,"(院長)へと報告して対応させていただきます。 窓口部署:医事課 連絡先:042-812-2110 12.費用について この治療は公的保険の対象ではありませんので、当院所定の施術料をお支払いいただきます。 ・ZIMMER BIOMET 製 GPS®IIIシステム使用 150,000円 (APSキットを使用せず、作製したPRPをそのまま使用する場合) GPS®IIIシステム、APSキット使用 300,000円 (APSキットを使用してさらに抽出を行い純度を高めて使用する場合) ※患者様の症状、その他の事情等により治療費が変動する場合があります。 なお、細胞の採取後や加工後",False
V41_01C2002036,01C2002036,C,V41F91BB2341F2,東京都,横浜町田関節脊椎病院,第二種,多血小板血漿抽出液による関節症治療,APS/PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2002036/5/0,point,300000,,,不明,,APS,Zimmer Biomet,nearest_preceding_product_in_excerpt,treatment_label_nearest,7,,"んので、当院所定の施術料をお支払いいただきます。 ・ZIMMER BIOMET 製 GPS®IIIシステム使用 150,000円 (APSキットを使用せず、作製したPRPをそのまま使用する場合) GPS®IIIシステム、APSキット使用 300,000円 (APSキットを使用してさらに抽出を行い純度を高めて使用する場合) ※患者様の症状、その他の事情等により治療費が変動する場合があります。 なお、細胞の採取後や加工後に同意を撤回された場合など、同意を撤回される時点までに費用が発生し ている場合は、発生した費用については患者様にご負担いただきますのでご了承ください。 13.",False
V41_01C2603069,01C2603069,A,V41FE867B62D8E,東京都,江戸川区まつもと整形外科,第二種,自家多血小板血漿（PRP）の投与による変形性関節症治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603069/5/0,point,55000,,,税込,,,,context_token,treatment_label_nearest,9,2,"ては当院で負担いたします。他の医療機関で受けられた治療費用については協議させていただきます。 9. 治療にかかる費用について この治療は公的保険の対象ではありませんので、当院の所定の施術料として 55,000 円(税込)をお支払いいただ きます。また、キャンセル(同意の撤回)はいつでも可能ですが、同意撤回の時点までに費用が発生している場合は、発 生した費用をご負担いただきますのでご了承ください。",False
V41_01C2603071,01C2603071,D,V41FE867B62D8E,東京都,江戸川区まつもと整形外科,第三種,自家多血小板血漿（PRP）の投与によるスポーツ外傷を含む筋・腱・靱帯損傷治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603071/5/0,point,55000,,,税込,,,,context_token,treatment_label_nearest,9,2,"ては当院で負担いたします。他の医療機関で受けられた治療費用については協議させていただきます。 9. 治療にかかる費用について この治療は公的保険の対象ではありませんので、当院の所定の施術料として 55,000 円(税込)をお支払いいただ きます。また、キャンセル(同意の撤回)はいつでも可能ですが、同意撤回の時点までに費用が発生している場合は、発 生した費用をご負担いただきますのでご了承ください。",False
V41_01C2403007,01C2403007,B,V41FE53F617A06,東京都,池尻大橋せらクリニック,第三種,自家多血小板血漿(Platelet-rich plasma:PRP)を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節腔外に限る）,PRP,QC,QC,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2403007/5/0,,,,,,,,,,,,,,
V41_01C2003033,01C2003033,C,V41F5C42B5D569,東京都,独立行政法人労働者健康安全機構　東京労災病院,第三種,多血小板血漿を用いた靭帯・筋・腱及び腱付着部の機能障害・疾患の治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2003033/5/0,point,70000,,,不明,,GPS,Zimmer Biomet,nearest_preceding_product_in_excerpt,treatment_label_nearest,7,,"管理者(院長)へと報告して対応させていただきます。 窓口(担当部門:総務課) 電話番号:03-3742-7301 12.費用について この治療は公的保険の対象ではありませんので、当院所定の施術料をお支払いいただきます。 ・ZIMMER BIOMET 製 GPS®IIIシステム使用 70,000円 ※患者様の症状、その他の事情等により治療費が変動する場合があります。 なお、細胞の採取後や加工後に同意を撤回された場合など、同意を撤回される時点までに費用が発生し ている場合は、発生した費用については患者様にご負担いただきますのでご了承ください。 13.他の治療法の有無、本治療法との比較について 靭帯・腱及び腱付着部の機",False
V41_02C2203008,02C2203008,D,V41F5C42B5D569,東京都,独立行政法人労働者健康安全機構　東京労災病院,第二種,多血小板血漿抽出液による関節症治療,APS/PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2203008/5/0,point,77000,,,税込,,GPS,Zimmer Biomet,nearest_preceding_product_in_excerpt,treatment_label_nearest,8,,"署:医事課 連絡先:03-3742-7301 14.費用について 細胞の提供に際して費用は発生しません。 治療の提供に際しては、本治療は公的保険の対象ではありませんので、当院所定の施術料をお支払いいた だきます。 ・ZIMMER BIOMET 製 GPS®IIIシステム使用 77,000円(税込) (APSキットを使用せず、作製したPRPをそのまま使用する場合) ・ZIMMER BIOMET 製 GPS®IIIシステム、APSキット使用 330,000円(税込) (APSキットを使用してさらに抽出を行い純度を高めて使用する場合) ・ジョンソン・エンド・ジョンソン製 PEAK Platelet Rich",False
V41_02C2203008,02C2203008,D,V41F5C42B5D569,東京都,独立行政法人労働者健康安全機構　東京労災病院,第二種,多血小板血漿抽出液による関節症治療,APS/PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2203008/5/0,point,80000,,,税込,,PEAK,PEAK系,nearest_preceding_product_in_excerpt,treatment_label_nearest,8,,"・ZIMMER BIOMET 製 GPS®IIIシステム、APSキット使用 330,000円(税込) (APSキットを使用してさらに抽出を行い純度を高めて使用する場合) ・ジョンソン・エンド・ジョンソン製 PEAK Platelet Rich Plasma System 使用 80,000円(税込) ※患者様の症状、その他の事情等により治療費が変動する場合があります。 なお、細胞の採取後や加工後に同意を撤回された場合など、同意を撤回される時点までに費用が発生してい る場合は、発生した費用については患者様にご負担いただきますのでご了承ください。 15.他の治療法の有無、本治療法との比較について 変形性関節症を",False
V41_02C2203008,02C2203008,D,V41F5C42B5D569,東京都,独立行政法人労働者健康安全機構　東京労災病院,第二種,多血小板血漿抽出液による関節症治療,APS/PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2203008/5/0,point,330000,,,税込,,APS,Zimmer Biomet,nearest_preceding_product_in_excerpt,treatment_label_nearest,8,,"、当院所定の施術料をお支払いいた だきます。 ・ZIMMER BIOMET 製 GPS®IIIシステム使用 77,000円(税込) (APSキットを使用せず、作製したPRPをそのまま使用する場合) ・ZIMMER BIOMET 製 GPS®IIIシステム、APSキット使用 330,000円(税込) (APSキットを使用してさらに抽出を行い純度を高めて使用する場合) ・ジョンソン・エンド・ジョンソン製 PEAK Platelet Rich Plasma System 使用 80,000円(税込) ※患者様の症状、その他の事情等により治療費が変動する場合があります。 なお、細胞の採取後や加工後に同意を撤回",False
V41_03C2604028,03C2604028,A,V41F0072FF5DB8,東京都,独立行政法人国立病院機構村山医療センター,第二種,変形性関節症に対する多血小板血漿抽出液（APS）関節内投与療法,APS/PRP,QC,QC,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2604028/5/0,point,330000,,,税込,,,,context_token,treatment_label_nearest,6,,"行う医師、管理者(院長)へと報告して対応させていただきます。 窓口部署:企画課(医事) 連絡先:042-561-1221(内線432) 14.費用について 細胞の提供に際して費用は発生しません。 治療の提供に際しては、本治療は公的保険の対象ではありませんので、当院所定の施術料として330,000 円(税込)をお支払いいただきます。 ※患者様の症状、その他の事情等により治療費が変動する場合があります。 なお、細胞の採取後や加工後に同意を撤回された場合など、同意を撤回される時点までに費用が発生している 場合は、発生した費用については患者様にご負担いただきますのでご了承ください。 15.他の治療法の有無、本治療法との比較につ",False
V41_01C2509004,01C2509004,B,V41FDDE4772218,東京都,白山リハビリ整形外科,第三種,自家多血小板血漿（PRP）を用いた筋腱付着部およびスポーツ傷害（筋・腱・靭帯）の治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509004/5/0,point,50000,,,税込,1回,,,context_token,treatment_label_nearest,7,,"り 8 . 治療にかかる費用について この治療は、健康保険がご使用できない自由診療のため、患者様の費用負担が他の治療よりも高 額になることがあります。当院において実施される本治療および本治療に必要な検査などの費用 は全額自己負担となります。 血液分離専用容器キットによる施術料 50,000 円(税込55,000 円) ※ 患者様の症状により治療を数回行うことがあります。治療前または治療後の状態から担当医師 が判断し、患者様にお伝えしご相談させて頂きます。 ※ 治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前に詳細な 説明をいたしますので、ご納得いただいた上で治療をお受けいただけますようお願",False
V41_01C2509004,01C2509004,B,V41FDDE4772218,東京都,白山リハビリ整形外科,第三種,自家多血小板血漿（PRP）を用いた筋腱付着部およびスポーツ傷害（筋・腱・靭帯）の治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509004/5/0,point,55000,,,税込,1回,,,context_token,treatment_label_nearest,7,,"療にかかる費用について この治療は、健康保険がご使用できない自由診療のため、患者様の費用負担が他の治療よりも高 額になることがあります。当院において実施される本治療および本治療に必要な検査などの費用 は全額自己負担となります。 血液分離専用容器キットによる施術料 50,000 円(税込55,000 円) ※ 患者様の症状により治療を数回行うことがあります。治療前または治療後の状態から担当医師 が判断し、患者様にお伝えしご相談させて頂きます。 ※ 治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前に詳細な 説明をいたしますので、ご納得いただいた上で治療をお受けいただけますようお願い申し上げ ます。",False
V41_01C2509004,01C2509004,B,V41FDDE4772218,東京都,白山リハビリ整形外科,第三種,自家多血小板血漿（PRP）を用いた筋腱付着部およびスポーツ傷害（筋・腱・靭帯）の治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509004/5/0,point,35000,,,不明,,,,context_token,ancillary_label_nearest,-3,,"切不利益を受けることはありません。 また同様に、治療を受けることに同意した場合であっても、投与までの間でしたら、いつでも取 りやめることができます。この場合でも、一切不利益を受けません。 (キャンセル料はご負担いただきます:ご予約の2 日前までキャンセル料は無料です。 採血後のキャンセル料は、35,000 円を頂きます。採血後のキャンセル料については、消耗品費用 等を加算させて頂きます。)) もしこの治療を受けることに同意されない場合も、最適と考えられる治療を実施できるように患 者様の治療に最善を尽くします。 ただし、治療を行った後は、健康管理・アフターフォローのために必要に応じて適切な検査を受 けていただき、医学的に問題がないかを確認さ",False
V41_01C2508064,01C2508064,C,V41FBE6EB4AF98,東京都,白金高輪やまと整形外科,第二種,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）,PRP,QC,QC,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508064/5/0,,,,,,,,,,,,,,
V41_01C2508067,01C2508067,D,V41FBE6EB4AF98,東京都,白金高輪やまと整形外科,第三種,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508067/5/0,point,55000,,,税別,,ACP,Arthrex,nearest_preceding_product_in_excerpt,treatment_label_nearest,8,,"します。 なお、医師によるカウンセリングを受け、同意書にご署名いただきましたら、予約金として治療費用を事前 にお支払いいただきます。 ご不明な点がございましたら、どうぞご遠慮なく医師までご相談ください。 治療の種類 平均的な血小板注入量 費用(税別) ACP-PRP 20 億個 55000 円 HD-PRP(ACP MAX の場合) 90 億個 190,000 円 また、ACP-PRP は効果を高めるため、2 倍量1 度に投与することが可能です。 その場合の費用は以下の通りです。 治療の種類 平均的な血小板注入量 費用(税別) ACP-PRP ダブルショット 40 億個 100,000 円",False
V41_01C2508067,01C2508067,D,V41FBE6EB4AF98,東京都,白金高輪やまと整形外科,第三種,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508067/5/0,point,100000,,,税別,,ACP,Arthrex,nearest_preceding_product_in_excerpt,treatment_label_nearest,0,,"P(ACP MAX の場合) 90 億個 190,000 円 また、ACP-PRP は効果を高めるため、2 倍量1 度に投与することが可能です。 その場合の費用は以下の通りです。 治療の種類 平均的な血小板注入量 費用(税別) ACP-PRP ダブルショット 40 億個 100,000 円 2. キャンセルポリシーについて 治療に関するご同意は、患者様の自由意思に基づき、いつでも撤回することが可能です。 ただし、治療予定日の7 日前以降に同意を撤回された場合など、同意撤回までに既に費用が発生して いる場合には、実施済みの処置等にかかる実費をご負担いただきますことを、あらかじめご了承くだ さい。 なお、特に採",False
V41_01C2508067,01C2508067,D,V41FBE6EB4AF98,東京都,白金高輪やまと整形外科,第三種,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508067/5/0,point,190000,,,税別,,ACP MAX,Arthrex,nearest_preceding_product_in_excerpt,treatment_label_nearest,0,,"したら、予約金として治療費用を事前 にお支払いいただきます。 ご不明な点がございましたら、どうぞご遠慮なく医師までご相談ください。 治療の種類 平均的な血小板注入量 費用(税別) ACP-PRP 20 億個 55000 円 HD-PRP(ACP MAX の場合) 90 億個 190,000 円 また、ACP-PRP は効果を高めるため、2 倍量1 度に投与することが可能です。 その場合の費用は以下の通りです。 治療の種類 平均的な血小板注入量 費用(税別) ACP-PRP ダブルショット 40 億個 100,000 円 2. キャンセルポリシーについて 治療に関するご同意は、患者様の自由意思",False
V41_01C2603053,01C2603053,B,V41F248C23888A,東京都,目黒ひざ＆形成外科クリニック,第三種,自己多血小板血漿（PRP）を用いた整形外科領域における軟部組織治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603053/5/0,point,50000,,,税別,1回,ACP,Arthrex,nearest_preceding_product_in_excerpt,treatment_label_nearest,9,,"誘発・骨粗鬆症の増悪・薬剤離脱困難等が生じてし まう可能性があります。 治療にかかる費用について この治療は公的保険の対象ではありませんので、当施設にて施術料をお支払いいただきます。 ・PRP 療法 使用キット 治療提供価格(税別) ACP ダブルシリンジシステム(1回) 50,000 円 ACPMAX PRP システム(1回) 180,000 円 GPSIIIシステム(1 回) 120,000 円 ※患者さまの症状により施術料が変わる場合は別途、ご説明いたします。 その他治療についての注意事項 患者さまの体調が良くない場合や、採取",False
V41_01C2603053,01C2603053,B,V41F248C23888A,東京都,目黒ひざ＆形成外科クリニック,第三種,自己多血小板血漿（PRP）を用いた整形外科領域における軟部組織治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603053/5/0,point,120000,,,税別,1回,GPS,Zimmer Biomet,nearest_preceding_product_in_excerpt,treatment_label_nearest,9,,"ではありませんので、当施設にて施術料をお支払いいただきます。 ・PRP 療法 使用キット 治療提供価格(税別) ACP ダブルシリンジシステム(1回) 50,000 円 ACPMAX PRP システム(1回) 180,000 円 GPSIIIシステム(1 回) 120,000 円 ※患者さまの症状により施術料が変わる場合は別途、ご説明いたします。 その他治療についての注意事項 患者さまの体調が良くない場合や、採取した血液の状態によっては、PRP を分離できないこ とがあります。 その際には、再度採血をさせていただく場合があります。 自己多血",False
V41_01C2603053,01C2603053,B,V41F248C23888A,東京都,目黒ひざ＆形成外科クリニック,第三種,自己多血小板血漿（PRP）を用いた整形外科領域における軟部組織治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603053/5/0,point,180000,,,税別,1回,ACP,Arthrex,nearest_preceding_product_in_excerpt,treatment_label_nearest,9,,"ります。 治療にかかる費用について この治療は公的保険の対象ではありませんので、当施設にて施術料をお支払いいただきます。 ・PRP 療法 使用キット 治療提供価格(税別) ACP ダブルシリンジシステム(1回) 50,000 円 ACPMAX PRP システム(1回) 180,000 円 GPSIIIシステム(1 回) 120,000 円 ※患者さまの症状により施術料が変わる場合は別途、ご説明いたします。 その他治療についての注意事項 患者さまの体調が良くない場合や、採取した血液の状態によっては、PRP を分離できないこ とがあります",False
V41_01C2603059,01C2603059,A,V41F248C23888A,東京都,目黒ひざ＆形成外科クリニック,第二種,自己多血小板血漿（PRP）の投与による変形性関節症の治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603059/5/0,point,50000,,,税別,1回,ACP,Arthrex,nearest_preceding_product_in_excerpt,treatment_label_nearest,9,,"る費用について この治療は公的保険の対象ではありませんので、当院にて実施する治療、治療に必要な検査、 治療の経過観察などの費用は全額自己負担となります。 使用キット 治療提供価格(税別) ACP ダブルシリンジシステム(1回) 50,000 円 ACPMAX PRP システム(1回) 180,000 円 GPSIIIシステム(1 回) 120,000 円 APS キット〔濃縮PRP〕(1回) 300,000 円 その他治療についての注意事項 患者さまの体調が良くない場合や、採取した血",False
V41_01C2603059,01C2603059,A,V41F248C23888A,東京都,目黒ひざ＆形成外科クリニック,第二種,自己多血小板血漿（PRP）の投与による変形性関節症の治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603059/5/0,point,120000,,,税別,1回,GPS,Zimmer Biomet,nearest_preceding_product_in_excerpt,treatment_label_nearest,9,,"る治療、治療に必要な検査、 治療の経過観察などの費用は全額自己負担となります。 使用キット 治療提供価格(税別) ACP ダブルシリンジシステム(1回) 50,000 円 ACPMAX PRP システム(1回) 180,000 円 GPSIIIシステム(1 回) 120,000 円 APS キット〔濃縮PRP〕(1回) 300,000 円 その他治療についての注意事項 患者さまの体調が良くない場合や、採取した血液の状態によっては、PRP を分離できないこと があります。その際には、再度採血をさせていただく場合があります。その場合、追加費用は 発",False
V41_01C2603059,01C2603059,A,V41F248C23888A,東京都,目黒ひざ＆形成外科クリニック,第二種,自己多血小板血漿（PRP）の投与による変形性関節症の治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603059/5/0,point,180000,,,税別,1回,ACP,Arthrex,nearest_preceding_product_in_excerpt,treatment_label_nearest,9,,"この治療は公的保険の対象ではありませんので、当院にて実施する治療、治療に必要な検査、 治療の経過観察などの費用は全額自己負担となります。 使用キット 治療提供価格(税別) ACP ダブルシリンジシステム(1回) 50,000 円 ACPMAX PRP システム(1回) 180,000 円 GPSIIIシステム(1 回) 120,000 円 APS キット〔濃縮PRP〕(1回) 300,000 円 その他治療についての注意事項 患者さまの体調が良くない場合や、採取した血液の状態によっては、PRP を分離できないこと があります。その",False
V41_01C2603059,01C2603059,A,V41F248C23888A,東京都,目黒ひざ＆形成外科クリニック,第二種,自己多血小板血漿（PRP）の投与による変形性関節症の治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2603059/5/0,point,300000,,,税別,1回,APS,Zimmer Biomet,nearest_preceding_product_in_excerpt,treatment_label_nearest,9,,"己負担となります。 使用キット 治療提供価格(税別) ACP ダブルシリンジシステム(1回) 50,000 円 ACPMAX PRP システム(1回) 180,000 円 GPSIIIシステム(1 回) 120,000 円 APS キット〔濃縮PRP〕(1回) 300,000 円 その他治療についての注意事項 患者さまの体調が良くない場合や、採取した血液の状態によっては、PRP を分離できないこと があります。その際には、再度採血をさせていただく場合があります。その場合、追加費用は 発生いたしません。 また、本治療に使用する機器は定期的にメンテ",False
V41_02C2602063,02C2602063,C,V41F56E6FAB465,東京都,社会医療法人財団　仁医会　牧田総合病院,第三種,多血小板血漿(Platelet-rich plasma :PRP)を用いた整形外科領域における軟部組織修復治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2602063/5/0,point,150000,,,税別,,GPS,Zimmer Biomet,nearest_preceding_product_in_excerpt,treatment_label_nearest,8,,"結果や 経過・治療部位の写真などを公表する可能性がありますが、規程に基づき患者様個人を特定できる内容 が使われることはありません。 16)治療にかかる費用について この治療は公的保険の対象ではありませんので、当院の所定の施術料をお支払いいただきます。 ジンマーバイオメット社製 GPSIIIシステム 150,000円(税抜) APSキット 300,000円(税抜) ご不明な点は医師・スタッフまでお気軽にお尋ねください。施術後、患者様の個人的な事情及び金銭等 に関する問題に関しては一切の責任を負いかねますのでご了承ください。 17)治療に関する問合せ先 本治療に関して、治療後の不安、疾病等の相談などがございましたら担当医師",False
V41_02C2602063,02C2602063,C,V41F56E6FAB465,東京都,社会医療法人財団　仁医会　牧田総合病院,第三種,多血小板血漿(Platelet-rich plasma :PRP)を用いた整形外科領域における軟部組織修復治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2602063/5/0,point,300000,,,税別,,APS,Zimmer Biomet,nearest_preceding_product_in_excerpt,treatment_label_nearest,8,,"づき患者様個人を特定できる内容 が使われることはありません。 16)治療にかかる費用について この治療は公的保険の対象ではありませんので、当院の所定の施術料をお支払いいただきます。 ジンマーバイオメット社製 GPSIIIシステム 150,000円(税抜) APSキット 300,000円(税抜) ご不明な点は医師・スタッフまでお気軽にお尋ねください。施術後、患者様の個人的な事情及び金銭等 に関する問題に関しては一切の責任を負いかねますのでご了承ください。 17)治療に関する問合せ先 本治療に関して、治療後の不安、疾病等の相談などがございましたら担当医師または以下窓口までお気 軽にご連絡ください。 ・問い合わせ先:整形外科",False
V41_02C1909198,02C1909198,D,V41F3DE4512B69,東京都,"社会福祉法人　みどり福祉会
B&Jクリニック　お茶の水",第三種,自家多血小板血漿（PRP）を用いた筋腱付着部炎、筋腱炎、靭帯損傷（関節外に限る）治療,PRP,QC,QC,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C1909198/5/0,,,,,,,,,,,,,,
V41_03C2502007,03C2502007,A,V41F60936AA2A5,東京都,社会福祉法人同愛記念病院財団 同愛記念病院,第三種,自家多血小板血漿（Platelet-rich plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2502007/5/0,point,30000,,,税別,2 回分,,,context_token,treatment_label_nearest,9,,使用することはできません。 (2) 本治療にかかる費用は、以下のとおりです。なお、費用は、治療に伴う診査、 PRP 作製のための採血にかかる費用、PRP 作製費用、注入にかかる費用の 総額となります。左右両側に投与する場合は、2 回分です。 PRP 療法1回(1 部位) 3万円(消費税別) 11. 試料等の保存及び廃棄の方法 患者様から採取した血液と作製したPRP は、患者様ご自身の治療のみに 使用します。ただし、症例検討や学会発表を目的として、血液やPRP の測 定を行い、データを取得することがあります。 血液およびPRP は微量で全量を使用するため、保管はしません。治療に 用いない血液ま,False
V41_03C2506013,03C2506013,B,V41F1EB132AD11,東京都,社会福祉法人賛育会　賛育会病院,第三種,自己多血小板血漿（PRP)を用いた、運動器組織再生療法（主に筋・腱・靱帯）,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2506013/5/0,point,55000,,,税込,,,,context_token,treatment_label_nearest,10,1,"る場合があります。 □ 本治療にかかる費用は以下の通りです。 PRP 1ml/採血量 約10ml =55,000円(消費税込) □ 細胞提供者と受領者(施術対象者)は同一人のため、細胞提供者 の選択は行いません。",False
